tid,label,n_sectors_found,n_sectors_downloaded,sectors,total_size_mb,status,error,duration_s,downloaded_at
425561347,1,4,3,27;67;92,5.76,ok,,8.76,2026-05-04T20:37:56+00:00
319968129,0,2,2,71;72,3.76,ok,,5.74,2026-05-04T20:38:02+00:00
278199349,0,5,3,27;34;37,5.5,ok,,7.86,2026-05-04T20:38:09+00:00
98286422,0,2,2,87;88,4.0,ok,,25.92,2026-05-04T20:38:35+00:00
452803785,0,0,0,,0.0,no_data,,5.03,2026-05-04T20:38:40+00:00
279740441,0,7,3,1;2;3,6.04,ok,,9.22,2026-05-04T20:38:50+00:00
260849386,0,3,3,88;89;90,6.18,ok,,8.03,2026-05-04T20:38:59+00:00
307210830,1,27,3,2;5;8,5.73,ok,,1.5,2026-05-04T20:39:01+00:00
317397615,0,1,1,52,1.79,ok,,3.97,2026-05-04T20:39:05+00:00
267263253,1,7,3,1;27;28,5.67,ok,,9.75,2026-05-04T20:39:14+00:00
166648874,1,2,2,22;48,4.04,ok,,5.52,2026-05-04T20:39:20+00:00
98613492,0,2,2,73;86,3.91,ok,,6.28,2026-05-04T20:39:26+00:00
23389848,0,2,2,40;53,3.89,ok,,5.11,2026-05-04T20:39:31+00:00
9006668,1,4,3,2;29;69,5.81,ok,,11.64,2026-05-04T20:39:43+00:00
452483795,0,1,1,82,1.89,ok,,3.68,2026-05-04T20:39:47+00:00
428699140,1,2,2,37;64,3.82,ok,,4.03,2026-05-04T20:39:51+00:00
17129975,0,1,1,75,2.02,ok,,2.4,2026-05-04T20:39:54+00:00
159510109,0,22,3,14;15;18,5.66,ok,,6.67,2026-05-04T20:40:00+00:00
80478272,0,1,1,57,2.1,ok,,2.92,2026-05-04T20:40:03+00:00
179317684,1,34,3,9;10;11,5.75,ok,,6.05,2026-05-04T20:40:09+00:00
157236902,1,2,2,26;80,3.76,ok,,4.16,2026-05-04T20:40:13+00:00
4294779,0,1,1,32,1.9,ok,,2.18,2026-05-04T20:40:16+00:00
206498307,0,2,2,28;42,3.71,ok,,4.02,2026-05-04T20:40:20+00:00
264460005,0,0,0,,0.0,no_data,,4.52,2026-05-04T20:40:24+00:00
90919952,0,0,0,,0.0,no_data,,2.25,2026-05-04T20:40:26+00:00
15565627,0,0,0,,0.0,no_data,,2.84,2026-05-04T20:40:29+00:00
349576261,1,32,3,27;28;29,5.55,ok,,6.57,2026-05-04T20:40:36+00:00
95010343,0,2,2,71;72,3.76,ok,,3.98,2026-05-04T20:40:40+00:00
63303499,0,2,2,33;34,3.75,ok,,4.18,2026-05-04T20:40:45+00:00
54962195,1,5,3,9;35;62,5.56,ok,,0.49,2026-05-04T20:40:45+00:00
297153209,0,4,3,75;76;82,5.9,ok,,6.08,2026-05-04T20:40:51+00:00
347098457,0,1,1,34,1.85,ok,,2.58,2026-05-04T20:40:54+00:00
201175570,1,4,3,68;69;95,5.75,ok,,6.75,2026-05-04T20:41:00+00:00
403288821,0,0,0,,0.0,no_data,,3.1,2026-05-04T20:41:04+00:00
369864738,0,3,3,27;38;39,5.78,ok,,5.74,2026-05-04T20:41:09+00:00
388130235,0,0,0,,0.0,no_data,,14.97,2026-05-04T20:41:24+00:00
61117473,0,2,2,65;91,4.05,ok,,4.5,2026-05-04T20:41:29+00:00
160268701,0,4,3,40;41;47,5.99,ok,,5.77,2026-05-04T20:41:35+00:00
604863428,0,0,0,,0.0,no_data,,2.57,2026-05-04T20:41:38+00:00
142918609,0,1,1,34,1.85,ok,,2.46,2026-05-04T20:41:40+00:00
354600221,0,0,0,,0.0,no_data,,2.94,2026-05-04T20:41:43+00:00
154220877,1,2,2,75;76,4.01,ok,,4.67,2026-05-04T20:41:48+00:00
288735205,1,32,3,14;17;18,5.58,ok,,6.05,2026-05-04T20:41:54+00:00
269269740,0,6,3,54;55;74,5.86,ok,,5.92,2026-05-04T20:42:00+00:00
366119858,1,1,1,85,1.87,ok,,2.49,2026-05-04T20:42:02+00:00
18318288,1,6,3,25;26;52,5.49,ok,,6.84,2026-05-04T20:42:09+00:00
27244707,0,1,1,59,1.93,ok,,2.26,2026-05-04T20:42:17+00:00
166697854,0,0,0,,0.0,no_data,,3.39,2026-05-04T20:42:21+00:00
75417968,0,0,0,,0.0,no_data,,1.99,2026-05-04T20:42:23+00:00
304025075,0,4,3,63;64;65,5.95,ok,,9.12,2026-05-04T20:42:32+00:00
97735297,0,3,3,71;72;73,5.72,ok,,5.85,2026-05-04T20:42:38+00:00
274662200,0,6,3,15;16;55,5.7,ok,,7.86,2026-05-04T20:42:46+00:00
348755728,1,4,3,35;61;88,5.72,ok,,5.49,2026-05-04T20:42:51+00:00
220076110,1,1,1,98,4.16,ok,,2.83,2026-05-04T20:42:54+00:00
320536216,0,8,3,34;44;45,5.47,ok,,6.11,2026-05-04T20:43:00+00:00
29857954,1,4,3,28;68;92,5.81,ok,,5.9,2026-05-04T20:43:06+00:00
12036590,0,1,1,87,1.97,ok,,3.58,2026-05-04T20:43:09+00:00
32830028,0,3,3,6;32;33,5.39,ok,,5.46,2026-05-04T20:43:15+00:00
16102323,0,0,0,,0.0,no_data,,3.04,2026-05-04T20:43:19+00:00
144970275,0,0,0,,0.0,no_data,,2.82,2026-05-04T20:43:21+00:00
20988926,0,3,3,74;80;81,5.83,ok,,6.25,2026-05-04T20:43:28+00:00
275562670,0,0,0,,0.0,no_data,,2.54,2026-05-04T20:43:30+00:00
363635669,0,3,3,63;64;90,5.95,ok,,5.6,2026-05-04T20:43:36+00:00
49617263,0,0,0,,0.0,no_data,,2.55,2026-05-04T20:43:38+00:00
35009898,1,7,3,9;36;45,5.53,ok,,5.94,2026-05-04T20:43:44+00:00
233390838,0,13,3,15;16;17,5.54,ok,,6.0,2026-05-04T20:43:50+00:00
201233610,0,4,3,28;29;68,5.78,ok,,5.52,2026-05-04T20:43:56+00:00
34068865,1,7,3,9;35;36,5.52,ok,,6.34,2026-05-04T20:44:02+00:00
23769326,1,4,3,49;50;76,5.87,ok,,5.77,2026-05-04T20:44:08+00:00
360816293,0,1,1,93,1.92,ok,,2.94,2026-05-04T20:44:11+00:00
144193715,1,4,3,1;28;68,5.9,ok,,6.43,2026-05-04T20:44:17+00:00
372505528,0,0,0,,0.0,no_data,,2.47,2026-05-04T20:44:20+00:00
255851356,0,0,0,,0.0,no_data,,2.72,2026-05-04T20:44:22+00:00
66783360,0,3,3,57;77;83,5.98,ok,,7.55,2026-05-04T20:44:36+00:00
124095888,0,1,1,64,1.97,ok,,3.6,2026-05-04T20:44:40+00:00
349972412,1,29,3,27;28;29,5.55,ok,,1.63,2026-05-04T20:44:41+00:00
229141709,0,2,2,29;30,3.91,ok,,5.89,2026-05-04T20:44:47+00:00
307111282,0,1,1,18,1.79,ok,,3.7,2026-05-04T20:44:51+00:00
27677846,0,0,0,,0.0,no_data,,2.53,2026-05-04T20:44:53+00:00
468574941,1,6,3,58;59;78,5.29,ok,,8.11,2026-05-04T20:45:02+00:00
186599508,0,1,1,18,1.79,ok,,5.07,2026-05-04T20:45:07+00:00
297967252,0,8,3,9;10;35,5.6,ok,,8.34,2026-05-04T20:45:15+00:00
29117085,0,1,1,47,1.98,ok,,3.69,2026-05-04T20:45:19+00:00
120723776,0,1,1,90,2.04,ok,,3.49,2026-05-04T20:45:22+00:00
22233480,1,5,3,40;52;53,5.68,ok,,8.85,2026-05-04T20:45:31+00:00
428065977,0,0,0,,0.0,no_data,,3.93,2026-05-04T20:45:35+00:00
287329267,0,29,3,27;28;29,5.55,ok,,9.62,2026-05-04T20:45:45+00:00
237101326,0,24,3,47;49;50,5.87,ok,,8.52,2026-05-04T20:45:53+00:00
398733009,0,3,3,4;30;97,7.86,ok,,8.46,2026-05-04T20:46:02+00:00
388076422,1,10,3,56;57;58,6.17,ok,,8.15,2026-05-04T20:46:10+00:00
193336820,1,5,3,56;75;76,6.05,ok,,8.13,2026-05-04T20:46:19+00:00
256886630,0,2,2,15;16,3.71,ok,,6.04,2026-05-04T20:46:26+00:00
105387356,0,4,3,74;75;81,5.92,ok,,8.24,2026-05-04T20:46:34+00:00
62483237,1,4,3,1;28;68,5.9,ok,,8.1,2026-05-04T20:46:42+00:00
354442783,0,2,2,59;73,3.9,ok,,5.85,2026-05-04T20:46:48+00:00
71582156,1,5,3,20;26;47,5.73,ok,,7.81,2026-05-04T20:46:56+00:00
31268146,0,36,3,4;5;6,5.42,ok,,8.68,2026-05-04T20:47:10+00:00
374400599,0,1,1,52,1.79,ok,,3.71,2026-05-04T20:47:13+00:00
169177766,0,0,0,,0.0,no_data,,3.6,2026-05-04T20:47:17+00:00
67247610,0,3,3,55;75;82,5.9,ok,,7.95,2026-05-04T20:47:25+00:00
343019899,1,6,3,56;57;76,6.12,ok,,9.92,2026-05-04T20:47:35+00:00
1405997635,0,1,1,93,1.92,ok,,3.75,2026-05-04T20:47:39+00:00
9804616,0,1,1,4,1.9,ok,,4.74,2026-05-04T20:47:53+00:00
389525208,0,2,2,27;67,3.81,ok,,6.38,2026-05-04T20:47:59+00:00
387690507,1,7,3,6;33;44,5.27,ok,,8.86,2026-05-04T20:48:08+00:00
124543547,0,1,1,33,1.89,ok,,3.65,2026-05-04T20:48:11+00:00
179155220,0,1,1,33,1.89,ok,,3.68,2026-05-04T20:48:15+00:00
299799658,1,10,3,1;13;27,5.9,ok,,8.15,2026-05-04T20:48:23+00:00
356453768,0,3,3,35;36;37,5.52,ok,,8.02,2026-05-04T20:48:31+00:00
1003831,1,5,3,8;34;61,5.52,ok,,8.67,2026-05-04T20:48:40+00:00
320506985,0,0,0,,0.0,no_data,,3.01,2026-05-04T20:48:43+00:00
272625214,0,2,2,57;58,4.13,ok,,6.16,2026-05-04T20:48:49+00:00
274170255,0,1,1,55,1.99,ok,,3.98,2026-05-04T20:48:53+00:00
24094603,0,0,0,,0.0,no_data,,2.87,2026-05-04T20:48:56+00:00
422756130,1,11,3,18;19;24,5.56,ok,,8.29,2026-05-04T20:49:04+00:00
169532369,0,2,2,5;32,3.83,ok,,8.26,2026-05-04T20:49:13+00:00
400595342,0,2,2,35;36,3.67,ok,,6.05,2026-05-04T20:49:19+00:00
263179590,1,3,3,33;71;87,5.76,ok,,8.58,2026-05-04T20:49:27+00:00
195093356,0,2,2,75;82,3.92,ok,,6.11,2026-05-04T20:49:33+00:00
370877263,0,1,1,90,2.04,ok,,4.79,2026-05-04T20:49:38+00:00
327369524,1,6,3,57;58;77,6.18,ok,,8.32,2026-05-04T20:49:46+00:00
369581703,0,0,0,,0.0,no_data,,42.27,2026-05-04T20:50:29+00:00
350348197,1,1,1,72,1.86,ok,,4.72,2026-05-04T20:50:33+00:00
113919944,0,2,2,70;71,3.76,ok,,5.95,2026-05-04T20:50:39+00:00
437011608,1,4,3,44;45;71,5.52,ok,,7.93,2026-05-04T20:50:47+00:00
305739565,1,1,1,64,1.97,ok,,4.02,2026-05-04T20:50:51+00:00
312548415,0,2,2,58;85,3.89,ok,,6.16,2026-05-04T20:50:58+00:00
29336129,0,2,2,62;63,3.82,ok,,6.1,2026-05-04T20:51:04+00:00
172754786,0,6,3,54;55;74,5.86,ok,,7.84,2026-05-04T20:51:11+00:00
306955329,1,5,3,17;57;58,5.96,ok,,10.12,2026-05-04T20:51:22+00:00
219208037,0,5,3,28;32;33,5.64,ok,,10.04,2026-05-04T20:51:32+00:00
19155785,0,1,1,71,1.9,ok,,4.02,2026-05-04T20:51:36+00:00
224225541,1,4,3,2;29;69,5.81,ok,,8.04,2026-05-04T20:51:44+00:00
316937670,0,3,3,1;2;28,5.89,ok,,8.21,2026-05-04T20:51:52+00:00
56658270,1,6,3,43;44;59,5.52,ok,,8.15,2026-05-04T20:52:00+00:00
37242226,0,0,0,,0.0,no_data,,2.36,2026-05-04T20:52:02+00:00
271167979,0,3,3,54;55;82,5.8,ok,,8.41,2026-05-04T20:52:11+00:00
101011575,1,4,3,8;34;61,5.52,ok,,1.6,2026-05-04T20:52:12+00:00
333473672,1,4,3,16;17;57,5.74,ok,,6.99,2026-05-04T20:52:19+00:00
280307604,0,0,0,,0.0,no_data,,3.2,2026-05-04T20:52:23+00:00
427279997,0,0,0,,0.0,no_data,,3.58,2026-05-04T20:52:26+00:00
352413427,1,3,3,17;57;84,5.82,ok,,9.06,2026-05-04T20:52:35+00:00
373614579,0,2,2,47;60,3.86,ok,,6.33,2026-05-04T20:52:42+00:00
309436531,0,1,1,93,1.92,ok,,3.65,2026-05-04T20:52:45+00:00
4646810,1,2,2,4;31,3.76,ok,,7.07,2026-05-04T20:52:52+00:00
124573851,1,4,3,9;35;62,5.56,ok,,8.7,2026-05-04T20:53:01+00:00
178155732,1,4,3,4;30;31,5.76,ok,,0.6,2026-05-04T20:53:02+00:00
68322189,0,1,1,65,2.04,ok,,3.57,2026-05-04T20:53:05+00:00
231702397,1,6,3,1;27;28,5.67,ok,,8.33,2026-05-04T20:53:14+00:00
105801221,0,1,1,9,1.85,ok,,3.76,2026-05-04T20:53:17+00:00
233720539,0,27,3,40;47;48,6.1,ok,,8.53,2026-05-04T20:53:26+00:00
237235093,0,21,3,16;18;24,5.53,ok,,8.32,2026-05-04T20:53:34+00:00
395171208,1,2,2,56;76,4.02,ok,,5.91,2026-05-04T20:53:40+00:00
293708935,0,1,1,11,1.98,ok,,3.61,2026-05-04T20:53:44+00:00
127476180,0,1,1,61,1.86,ok,,2.57,2026-05-04T20:53:46+00:00
300557619,0,12,3,27;28;29,5.55,ok,,5.57,2026-05-04T20:53:52+00:00
285677945,0,2,2,59;86,3.88,ok,,3.95,2026-05-04T20:53:56+00:00
245462406,0,0,0,,0.0,no_data,,2.45,2026-05-04T20:53:58+00:00
139285736,0,0,0,,0.0,no_data,,2.35,2026-05-04T20:54:01+00:00
187029841,0,0,0,,0.0,no_data,,1.96,2026-05-04T20:54:03+00:00
434100688,0,0,0,,0.0,no_data,,2.37,2026-05-04T20:54:05+00:00
229747848,1,39,3,14;15;16,5.68,ok,,0.61,2026-05-04T20:54:05+00:00
184869170,0,2,2,71;72,3.76,ok,,5.54,2026-05-04T20:54:11+00:00
143994283,0,2,2,34;35,3.68,ok,,4.06,2026-05-04T20:54:15+00:00
290348383,1,5,3,13;27;67,5.89,ok,,6.17,2026-05-04T20:54:21+00:00
176314383,1,1,1,98,4.16,ok,,3.28,2026-05-04T20:54:25+00:00
439610306,0,2,2,36;37,3.69,ok,,4.94,2026-05-04T20:54:29+00:00
320525204,0,28,3,40;41;47,5.99,ok,,6.17,2026-05-04T20:54:36+00:00
281196902,1,3,3,59;73;86,5.84,ok,,6.28,2026-05-04T20:54:42+00:00
261135533,1,3,3,16;56;83,5.67,ok,,6.62,2026-05-04T20:54:49+00:00
100990000,1,5,3,3;4;30,5.9,ok,,0.72,2026-05-04T20:54:49+00:00
167009792,0,28,3,1;2;3,6.04,ok,,6.74,2026-05-04T20:54:56+00:00
468845640,0,3,3,76;77;83,5.86,ok,,6.72,2026-05-04T20:55:03+00:00
97568467,1,3,3,33;72;87,5.72,ok,,7.4,2026-05-04T20:55:10+00:00
250386181,0,2,2,4;30,3.9,ok,,6.35,2026-05-04T20:55:16+00:00
198485881,1,11,3,14;20;21,5.89,ok,,8.35,2026-05-04T20:55:25+00:00
185482513,0,0,0,,0.0,no_data,,3.86,2026-05-04T20:55:29+00:00
261257684,1,12,3,12;13;27,5.91,ok,,1.87,2026-05-04T20:55:31+00:00
463203560,0,3,3,63;64;90,5.95,ok,,8.78,2026-05-04T20:55:49+00:00
350293646,1,3,3,34;61;88,5.75,ok,,9.22,2026-05-04T20:55:58+00:00
357457104,0,8,3,15;16;55,5.7,ok,,9.28,2026-05-04T20:56:07+00:00
350618622,1,37,3,1;2;3,6.04,ok,,9.7,2026-05-04T20:56:17+00:00
393911494,0,6,3,22;23;49,5.91,ok,,10.35,2026-05-04T20:56:27+00:00
399613138,0,0,0,,0.0,no_data,,2.74,2026-05-04T20:56:30+00:00
231736113,1,5,3,31;32;33,5.66,ok,,9.06,2026-05-04T20:56:39+00:00
23650642,0,1,1,47,1.98,ok,,4.18,2026-05-04T20:56:43+00:00
286696848,0,2,2,59;73,0.0,ok,,9.46,2026-05-04T20:56:53+00:00
210083929,1,1,1,83,1.83,ok,,4.14,2026-05-04T20:56:57+00:00
304021498,0,2,2,36;38,3.79,ok,,6.52,2026-05-04T20:57:03+00:00
167754523,0,21,3,1;2;3,6.04,ok,,8.96,2026-05-04T20:57:12+00:00
358186451,0,2,2,55;56,4.03,ok,,6.36,2026-05-04T20:57:19+00:00
17416749,0,2,2,51;78,3.13,ok,,6.15,2026-05-04T20:57:25+00:00
34077285,1,2,2,33;87,3.86,ok,,6.42,2026-05-04T20:57:31+00:00
280206394,1,8,3,9;10;35,5.6,ok,,10.74,2026-05-04T20:57:42+00:00
238597883,0,1,1,34,1.85,ok,,4.04,2026-05-04T20:57:46+00:00
391949880,1,20,3,1;8;11,5.83,ok,,8.96,2026-05-04T20:57:55+00:00
219164808,0,10,3,5;7;28,5.56,ok,,12.5,2026-05-04T20:58:08+00:00
293978434,0,0,0,,0.0,no_data,,3.5,2026-05-04T20:58:11+00:00
139853601,0,1,1,34,1.85,ok,,3.99,2026-05-04T20:58:15+00:00
411608801,1,3,3,42;57;84,5.85,ok,,12.26,2026-05-04T20:58:27+00:00
94986319,1,4,3,5;6;32,5.43,ok,,2.02,2026-05-04T20:58:29+00:00
104022675,0,2,2,64;101,3.88,ok,,7.3,2026-05-04T20:58:37+00:00
260609205,0,30,3,1;2;3,6.04,ok,,9.3,2026-05-04T20:58:46+00:00
232967666,0,5,3,21;40;41,6.0,ok,,8.93,2026-05-04T20:58:55+00:00
219344917,1,7,3,4;5;6,5.42,ok,,8.46,2026-05-04T20:59:03+00:00
445751830,1,3,3,59;60;73,5.78,ok,,8.83,2026-05-04T20:59:12+00:00
131036011,0,0,0,,0.0,no_data,,3.34,2026-05-04T20:59:15+00:00
382626661,1,40,3,1;2;3,6.04,ok,,10.51,2026-05-04T20:59:26+00:00
341444900,0,3,3,76;77;83,5.86,ok,,9.63,2026-05-04T20:59:36+00:00
444413256,0,2,2,58;78,3.36,ok,,6.54,2026-05-04T20:59:42+00:00
162729620,0,1,1,90,2.04,ok,,3.85,2026-05-04T20:59:46+00:00
46772529,0,1,1,89,2.11,ok,,3.51,2026-05-04T20:59:50+00:00
282485660,1,1,1,65,2.04,ok,,2.97,2026-05-04T20:59:52+00:00
10837041,1,2,2,30;97,5.96,ok,,5.43,2026-05-04T20:59:58+00:00
178959058,0,1,1,64,1.97,ok,,4.42,2026-05-04T21:00:02+00:00
458914949,0,0,0,,0.0,no_data,,3.63,2026-05-04T21:00:13+00:00
292321872,0,2,2,18;58,3.81,ok,,5.49,2026-05-04T21:00:19+00:00
230086768,0,37,3,15;16;17,5.54,ok,,7.4,2026-05-04T21:00:26+00:00
316606244,0,0,0,,0.0,no_data,,4.71,2026-05-04T21:00:31+00:00
271596418,0,32,3,1;2;3,6.04,ok,,11.53,2026-05-04T21:00:43+00:00
284288080,0,4,3,33;34;35,5.58,ok,,12.95,2026-05-04T21:00:56+00:00
318054782,0,0,0,,0.0,no_data,,2.95,2026-05-04T21:00:59+00:00
464067218,0,3,3,63;64;90,5.95,ok,,9.36,2026-05-04T21:01:08+00:00
138968089,0,6,3,14;15;74,5.82,ok,,9.79,2026-05-04T21:01:18+00:00
288631580,1,21,3,14;18;19,5.58,ok,,9.75,2026-05-04T21:01:36+00:00
9032368,0,2,2,29;42,3.78,ok,,9.32,2026-05-04T21:01:46+00:00
294176967,0,6,3,55;75;76,5.99,ok,,9.56,2026-05-04T21:01:55+00:00
429358906,1,5,3,10;36;63,5.7,ok,,9.14,2026-05-04T21:02:04+00:00
240968774,1,4,3,17;18;58,5.64,ok,,8.77,2026-05-04T21:02:15+00:00
44792534,1,1,1,31,1.86,ok,,3.99,2026-05-04T21:02:19+00:00
328513434,1,1,1,73,1.96,ok,,5.13,2026-05-04T21:02:24+00:00
289988797,0,1,1,10,1.92,ok,,4.16,2026-05-04T21:02:29+00:00
302766000,0,1,1,71,1.9,ok,,4.73,2026-05-04T21:02:33+00:00
350743714,0,28,3,3;4;5,5.82,ok,,11.2,2026-05-04T21:02:44+00:00
137157546,0,5,3,52;58;59,5.75,ok,,13.24,2026-05-04T21:03:09+00:00
271971130,1,43,3,1;2;3,6.04,ok,,8.17,2026-05-04T21:03:27+00:00
261136679,1,24,3,1;4;8,5.74,ok,,6.19,2026-05-04T21:03:33+00:00
151759246,1,3,3,54;81;92,5.81,ok,,5.96,2026-05-04T21:03:39+00:00
190081497,0,2,2,61;62,3.74,ok,,4.14,2026-05-04T21:03:43+00:00
61980227,0,1,1,28,1.85,ok,,2.5,2026-05-04T21:03:52+00:00
184952758,0,2,2,8;35,3.63,ok,,4.69,2026-05-04T21:03:56+00:00
841226527,0,5,3,40;41;47,0.0,ok,,12.72,2026-05-04T21:04:09+00:00
379629854,0,5,3,52;58;59,5.75,ok,,6.02,2026-05-04T21:04:15+00:00
284305328,0,2,2,58;78,3.36,ok,,4.27,2026-05-04T21:04:19+00:00
348135793,0,0,0,,0.0,no_data,,3.25,2026-05-04T21:04:23+00:00
334597566,0,5,3,57;77;78,5.48,ok,,6.08,2026-05-04T21:04:29+00:00
377293776,1,39,3,14;15;16,5.68,ok,,7.44,2026-05-04T21:04:36+00:00
239136269,0,5,3,44;45;46,5.6,ok,,5.84,2026-05-04T21:04:42+00:00
293567206,0,3,3,40;47;52,5.84,ok,,6.1,2026-05-04T21:04:48+00:00
268371979,0,1,1,33,1.89,ok,,2.47,2026-05-04T21:04:51+00:00
29781292,1,44,3,1;2;3,6.04,ok,,0.67,2026-05-04T21:04:51+00:00
361343239,1,3,3,63;64;90,5.95,ok,,6.03,2026-05-04T21:04:57+00:00
149282072,0,2,2,26;80,3.76,ok,,4.06,2026-05-04T21:05:01+00:00
285674856,0,0,0,,0.0,no_data,,3.56,2026-05-04T21:05:05+00:00
287080092,1,38,3,15;17;18,5.52,ok,,6.09,2026-05-04T21:05:11+00:00
232612416,1,39,3,14;15;16,5.68,ok,,6.36,2026-05-04T21:05:17+00:00
241102583,0,1,1,82,1.89,ok,,2.39,2026-05-04T21:05:20+00:00
264303333,0,24,3,14;15;16,5.68,ok,,6.07,2026-05-04T21:05:26+00:00
1101909431,0,2,2,77;78,3.38,ok,,3.92,2026-05-04T21:05:30+00:00
365683032,0,5,3,56;75;76,0.0,ok,,10.56,2026-05-04T21:05:40+00:00
341419787,0,8,3,34;36;61,5.55,ok,,5.83,2026-05-04T21:05:46+00:00
231721005,0,10,3,64;65;66,6.11,ok,,5.85,2026-05-04T21:05:52+00:00
388624270,0,3,3,34;35;36,5.52,ok,,5.82,2026-05-04T21:05:58+00:00
220479565,1,21,3,3;4;5,5.82,ok,,6.68,2026-05-04T21:06:04+00:00
185405474,0,0,0,,0.0,no_data,,5.5,2026-05-04T21:06:10+00:00
179159972,0,1,1,33,1.89,ok,,3.03,2026-05-04T21:06:13+00:00
126357909,0,0,0,,0.0,no_data,,4.41,2026-05-04T21:06:17+00:00
71396541,0,1,1,47,1.98,ok,,2.54,2026-05-04T21:06:20+00:00
22843856,0,7,3,18;42;43,5.46,ok,,6.24,2026-05-04T21:06:26+00:00
407146536,0,4,3,39;65;66,6.18,ok,,6.06,2026-05-04T21:06:32+00:00
123482865,1,5,3,7;8;34,5.45,ok,,5.96,2026-05-04T21:06:38+00:00
108645766,0,2,2,7;34,3.65,ok,,4.06,2026-05-04T21:06:42+00:00
48178229,0,0,0,,0.0,no_data,,2.75,2026-05-04T21:06:45+00:00
262531275,0,3,3,29;30;69,5.8,ok,,6.02,2026-05-04T21:06:51+00:00
403287048,0,0,0,,0.0,no_data,,3.18,2026-05-04T21:06:54+00:00
327663613,0,1,1,38,1.95,ok,,2.56,2026-05-04T21:06:57+00:00
321669174,1,26,3,14;17;20,5.72,ok,,5.97,2026-05-04T21:07:03+00:00
153065527,1,5,3,3;4;30,5.9,ok,,0.66,2026-05-04T21:07:03+00:00
18574158,0,0,0,,0.0,no_data,,1.78,2026-05-04T21:07:05+00:00
308307606,0,9,3,4;7;8,5.5,ok,,5.83,2026-05-04T21:07:11+00:00
230017325,0,30,3,40;41;47,5.99,ok,,6.29,2026-05-04T21:07:17+00:00
350445771,0,30,3,1;2;3,6.04,ok,,6.27,2026-05-04T21:07:24+00:00
74484886,0,0,0,,0.0,no_data,,4.98,2026-05-04T21:07:34+00:00
9989136,1,3,3,20;47;60,5.79,ok,,6.85,2026-05-04T21:07:41+00:00
355867695,1,7,3,14;21;41,5.91,ok,,0.7,2026-05-04T21:07:42+00:00
166184426,0,2,2,11;38,3.94,ok,,4.2,2026-05-04T21:07:46+00:00
420803693,0,2,2,52;53,3.62,ok,,7.67,2026-05-04T21:07:54+00:00
341272282,0,0,0,,0.0,no_data,,11.05,2026-05-04T21:08:05+00:00
253917293,0,0,0,,0.0,no_data,,3.43,2026-05-04T21:08:08+00:00
367858035,1,11,3,18;19;24,5.56,ok,,6.46,2026-05-04T21:08:15+00:00
186812530,1,7,3,7;34;44,5.42,ok,,5.98,2026-05-04T21:08:21+00:00
50943163,0,0,0,,0.0,no_data,,3.45,2026-05-04T21:08:24+00:00
237104103,1,33,3,23;24;25,5.77,ok,,6.16,2026-05-04T21:08:30+00:00
126733133,0,7,3,8;35;36,5.47,ok,,6.15,2026-05-04T21:08:37+00:00
169249234,1,5,3,45;46;62,5.71,ok,,6.64,2026-05-04T21:08:43+00:00
192520375,0,1,1,62,1.88,ok,,2.52,2026-05-04T21:08:46+00:00
421308357,0,8,3,40;41;47,5.99,ok,,6.03,2026-05-04T21:08:52+00:00
373729723,0,0,0,,0.0,no_data,,1.39,2026-05-04T21:08:53+00:00
183985250,1,4,3,2;29;69,5.81,ok,,6.04,2026-05-04T21:08:59+00:00
116483514,1,7,3,16;23;24,5.7,ok,,5.98,2026-05-04T21:09:05+00:00
272049972,0,0,0,,0.0,no_data,,3.56,2026-05-04T21:09:09+00:00
219205407,0,5,3,28;32;33,5.64,ok,,6.13,2026-05-04T21:09:15+00:00
352682207,1,4,3,52;58;78,5.15,ok,,0.67,2026-05-04T21:09:16+00:00
155947004,0,2,2,50;51,3.72,ok,,4.5,2026-05-04T21:09:20+00:00
30312676,0,41,3,1;2;3,6.04,ok,,10.35,2026-05-04T21:09:30+00:00
117689799,0,2,2,54;55,3.91,ok,,4.22,2026-05-04T21:09:35+00:00
451599528,0,8,3,12;13;27,5.91,ok,,6.47,2026-05-04T21:09:41+00:00
251209368,0,1,1,87,1.97,ok,,2.37,2026-05-04T21:09:43+00:00
154293917,1,0,0,,0.0,no_data,,1.82,2026-05-04T21:09:45+00:00
453211454,1,5,3,7;34;71,5.54,ok,,0.66,2026-05-04T21:09:46+00:00
26583436,0,4,3,74;75;81,5.92,ok,,5.91,2026-05-04T21:09:52+00:00
220396259,0,10,3,3;4;5,5.82,ok,,5.91,2026-05-04T21:09:58+00:00
356867115,1,39,3,14;15;16,5.68,ok,,6.6,2026-05-04T21:10:04+00:00
453209605,0,4,3,34;44;45,5.47,ok,,5.82,2026-05-04T21:10:10+00:00
190442486,0,0,0,,0.0,no_data,,3.74,2026-05-04T21:10:14+00:00
138497780,0,6,3,43;44;45,5.43,ok,,6.25,2026-05-04T21:10:20+00:00
316402246,0,0,0,,0.0,no_data,,6.21,2026-05-04T21:10:32+00:00
4918918,1,2,2,21;48,4.05,ok,,29.33,2026-05-04T21:11:04+00:00
108835813,0,1,1,34,1.85,ok,,3.22,2026-05-04T21:11:08+00:00
268372005,0,0,0,,0.0,no_data,,2.05,2026-05-04T21:11:18+00:00
289164482,1,8,3,14;26;40,5.85,ok,,9.07,2026-05-04T21:11:27+00:00
