tid,label,sector_chosen,valid_fraction,n_points_raw,status,error,duration_s,processed_at
271971130,1,1,0.9265,20076,ok,,0.62,2026-05-05T04:56:38+00:00
261136679,1,1,0.9265,20076,ok,,0.65,2026-05-05T04:56:39+00:00
151759246,1,92,0.8109,19207,ok,,0.64,2026-05-05T04:56:39+00:00
190081497,0,61,0.8736,18312,ok,,0.68,2026-05-05T04:56:40+00:00
61980227,0,28,0.69,18182,ok,,0.49,2026-05-05T04:56:42+00:00
184952758,0,35,0.7594,17997,ok,,0.59,2026-05-05T04:56:42+00:00
841226527,0,-1,0.0,0,no_fits,,0.58,2026-05-05T04:56:43+00:00
379629854,0,58,0.9769,19962,ok,,0.55,2026-05-05T04:56:43+00:00
284305328,0,58,0.95,19962,ok,,0.6,2026-05-05T04:56:44+00:00
334597566,0,78,0.9752,13003,ok,,0.58,2026-05-05T04:56:45+00:00
377293776,1,14,0.8708,19337,ok,,0.6,2026-05-05T04:56:45+00:00
239136269,0,44,0.9018,17466,ok,,0.67,2026-05-05T04:56:46+00:00
293567206,0,40,0.9661,20309,ok,,0.66,2026-05-05T04:56:47+00:00
268371979,0,33,0.9344,18609,ok,,0.61,2026-05-05T04:56:47+00:00
29781292,1,2,0.9427,19737,ok,,0.56,2026-05-05T04:56:49+00:00
361343239,1,64,0.976,19385,ok,,0.55,2026-05-05T04:56:49+00:00
149282072,0,26,0.9619,17909,ok,,0.51,2026-05-05T04:56:50+00:00
287080092,1,18,0.8071,17554,ok,,0.53,2026-05-05T04:56:50+00:00
232612416,1,14,0.9628,19337,ok,,0.56,2026-05-05T04:56:51+00:00
241102583,0,82,0.9242,18619,ok,,0.51,2026-05-05T04:56:51+00:00
264303333,0,14,0.9628,19337,ok,,0.58,2026-05-05T04:56:52+00:00
1101909431,0,78,0.7487,13003,ok,,0.57,2026-05-05T04:56:53+00:00
365683032,0,-1,0.0,0,no_fits,,0.52,2026-05-05T04:56:53+00:00
341419787,0,34,0.9307,18231,ok,,0.58,2026-05-05T04:56:54+00:00
231721005,0,64,0.976,19385,ok,,0.6,2026-05-05T04:56:54+00:00
388624270,0,34,0.9319,18231,ok,,0.58,2026-05-05T04:56:55+00:00
220479565,1,5,0.9079,18944,ok,,0.64,2026-05-05T04:56:56+00:00
179159972,0,33,0.9383,18609,ok,,0.6,2026-05-05T04:56:56+00:00
71396541,0,47,0.8262,19544,ok,,0.55,2026-05-05T04:56:57+00:00
22843856,0,18,0.8466,17554,ok,,0.58,2026-05-05T04:56:57+00:00
407146536,0,65,0.9767,20085,ok,,0.68,2026-05-05T04:56:58+00:00
123482865,1,34,0.9332,18231,ok,,0.62,2026-05-05T04:56:59+00:00
108645766,0,7,0.9291,17612,ok,,0.57,2026-05-05T04:56:59+00:00
262531275,0,30,0.8433,19687,ok,,0.64,2026-05-05T04:57:00+00:00
327663613,0,38,0.9629,19226,ok,,0.66,2026-05-05T04:57:00+00:00
321669174,1,20,0.9398,18954,ok,,0.66,2026-05-05T04:57:01+00:00
153065527,1,30,0.8586,19687,ok,,0.63,2026-05-05T04:57:02+00:00
308307606,0,7,0.9244,17612,ok,,0.63,2026-05-05T04:57:03+00:00
230017325,0,40,0.9661,20309,ok,,0.61,2026-05-05T04:57:04+00:00
350445771,0,2,0.9427,19737,ok,,0.66,2026-05-05T04:57:04+00:00
9989136,1,20,0.8818,18954,ok,,0.64,2026-05-05T04:57:06+00:00
355867695,1,14,0.9628,19337,ok,,0.61,2026-05-05T04:57:08+00:00
166184426,0,38,0.9474,19226,ok,,0.63,2026-05-05T04:57:09+00:00
420803693,0,52,0.9521,17602,ok,,0.62,2026-05-05T04:57:09+00:00
367858035,1,24,0.9646,19074,ok,,0.57,2026-05-05T04:57:10+00:00
186812530,1,7,0.9291,17612,ok,,0.6,2026-05-05T04:57:10+00:00
237104103,1,24,0.9646,19074,ok,,0.66,2026-05-05T04:57:11+00:00
126733133,0,36,0.8923,18066,ok,,0.54,2026-05-05T04:57:12+00:00
169249234,1,45,0.8772,18089,ok,,0.56,2026-05-05T04:57:12+00:00
192520375,0,62,0.8424,18517,ok,,0.55,2026-05-05T04:57:13+00:00
421308357,0,40,0.9661,20309,ok,,0.57,2026-05-05T04:57:13+00:00
183985250,1,2,0.9427,19737,ok,,0.58,2026-05-05T04:57:14+00:00
116483514,1,24,0.9646,19074,ok,,0.76,2026-05-05T04:57:15+00:00
219205407,0,33,0.9383,18609,ok,,0.67,2026-05-05T04:57:15+00:00
352682207,1,58,0.9507,19962,ok,,0.66,2026-05-05T04:57:17+00:00
155947004,0,51,0.6997,17707,ok,,0.58,2026-05-05T04:57:18+00:00
30312676,0,2,0.9427,19737,ok,,0.63,2026-05-05T04:57:18+00:00
117689799,0,55,0.9654,19562,ok,,0.69,2026-05-05T04:57:19+00:00
451599528,0,27,0.9569,17546,ok,,0.59,2026-05-05T04:57:20+00:00
251209368,0,87,0.689,19370,ok,,0.62,2026-05-05T04:57:20+00:00
453211454,1,7,0.9286,17612,ok,,0.64,2026-05-05T04:57:22+00:00
26583436,0,74,0.8946,19232,ok,,0.6,2026-05-05T04:57:22+00:00
220396259,0,5,0.9189,18944,ok,,0.51,2026-05-05T04:57:23+00:00
356867115,1,14,0.9628,19337,ok,,0.53,2026-05-05T04:57:23+00:00
453209605,0,34,0.9255,18231,ok,,0.56,2026-05-05T04:57:24+00:00
138497780,0,44,0.9043,17466,ok,,0.52,2026-05-05T04:57:24+00:00
4918918,1,21,0.891,19694,ok,,0.56,2026-05-05T04:57:26+00:00
108835813,0,34,0.9222,18231,ok,,0.56,2026-05-05T04:57:26+00:00
289164482,1,40,0.9661,20309,ok,,0.64,2026-05-05T04:57:28+00:00
406855039,0,40,0.9661,20309,ok,,0.55,2026-05-05T04:57:29+00:00
378355116,0,58,0.9564,19962,ok,,0.66,2026-05-05T04:57:30+00:00
172871230,0,82,0.9748,18619,ok,,0.65,2026-05-05T04:57:30+00:00
220518305,0,30,0.8549,19687,ok,,0.56,2026-05-05T04:57:31+00:00
41422753,0,75,0.9509,19947,ok,,0.56,2026-05-05T04:57:31+00:00
232976128,1,21,0.9593,19694,ok,,0.64,2026-05-05T04:57:32+00:00
368435330,1,22,0.8233,19579,ok,,0.72,2026-05-05T04:57:33+00:00
69672493,0,71,0.8082,18677,ok,,0.57,2026-05-05T04:57:34+00:00
90850770,1,27,0.8762,17546,ok,,0.71,2026-05-05T04:57:34+00:00
262499797,0,63,0.9734,19107,ok,,0.59,2026-05-05T04:57:36+00:00
141631253,0,62,0.9108,18517,ok,,0.68,2026-05-05T04:57:37+00:00
320004517,1,27,0.9549,17546,ok,,0.7,2026-05-05T04:57:38+00:00
194736418,1,18,0.827,17554,ok,,0.61,2026-05-05T04:57:40+00:00
405904232,0,55,0.9654,19562,ok,,0.68,2026-05-05T04:57:41+00:00
192790476,1,32,0.9417,18730,ok,,0.58,2026-05-05T04:57:41+00:00
300599466,0,27,0.7764,17546,ok,,0.65,2026-05-05T04:57:42+00:00
291555748,0,33,0.9383,18609,ok,,0.76,2026-05-05T04:57:43+00:00
347442932,0,88,0.8084,20000,ok,,0.66,2026-05-05T04:57:44+00:00
142090065,0,25,0.9491,18489,ok,,0.76,2026-05-05T04:57:44+00:00
8260536,1,48,0.7706,20202,ok,,0.67,2026-05-05T04:57:45+00:00
97158538,0,33,0.9383,18609,ok,,0.68,2026-05-05T04:57:46+00:00
306547699,0,64,0.976,19385,ok,,0.59,2026-05-05T04:57:47+00:00
312221462,0,44,0.9307,17466,ok,,0.71,2026-05-05T04:57:47+00:00
391903064,1,1,0.9265,20076,ok,,0.78,2026-05-05T04:57:48+00:00
91869778,0,71,0.788,18677,ok,,0.59,2026-05-05T04:57:49+00:00
120269103,0,33,0.9356,18609,ok,,0.68,2026-05-05T04:57:50+00:00
130611752,0,61,0.8572,18312,ok,,0.67,2026-05-05T04:57:50+00:00
55452495,0,7,0.9123,17612,ok,,0.62,2026-05-05T04:57:51+00:00
234994474,1,1,0.9265,20076,ok,,0.69,2026-05-05T04:57:52+00:00
295599256,0,100,0.8285,19064,ok,,0.6,2026-05-05T04:57:52+00:00
428685938,0,63,0.8422,19107,ok,,0.59,2026-05-05T04:57:53+00:00
259172249,1,56,0.9768,20079,ok,,0.61,2026-05-05T04:57:53+00:00
461271719,0,64,0.8974,19385,ok,,0.59,2026-05-05T04:57:54+00:00
259129875,0,40,0.9576,20309,ok,,0.62,2026-05-05T04:57:56+00:00
268727719,0,85,0.9745,18357,ok,,0.53,2026-05-05T04:57:57+00:00
271581073,0,27,0.9569,17546,ok,,0.56,2026-05-05T04:57:58+00:00
370759867,0,85,0.7425,18357,ok,,0.52,2026-05-05T04:57:58+00:00
311183180,0,5,0.9187,18944,ok,,0.63,2026-05-05T04:57:59+00:00
418959198,0,56,0.9768,20079,ok,,0.61,2026-05-05T04:58:00+00:00
258402425,0,40,0.9661,20309,ok,,0.57,2026-05-05T04:58:00+00:00
40055053,1,81,0.9619,19174,ok,,0.59,2026-05-05T04:58:01+00:00
272050287,0,58,0.9769,19962,ok,,0.61,2026-05-05T04:58:02+00:00
399956873,0,56,0.9768,20079,ok,,0.59,2026-05-05T04:58:02+00:00
1976308113,0,-1,0.0,0,no_fits,,0.55,2026-05-05T04:58:03+00:00
200322593,1,6,0.9388,15678,ok,,0.61,2026-05-05T04:58:03+00:00
150428135,1,1,0.9265,20076,ok,,0.55,2026-05-05T04:58:06+00:00
177126182,0,33,0.9383,18609,ok,,0.65,2026-05-05T04:58:07+00:00
293853437,1,33,0.9383,18609,ok,,0.6,2026-05-05T04:58:07+00:00
308073360,1,45,0.9088,18089,ok,,0.59,2026-05-05T04:58:08+00:00
387664866,0,76,0.9759,19502,ok,,0.58,2026-05-05T04:58:08+00:00
303883880,0,64,0.976,19385,ok,,0.52,2026-05-05T04:58:09+00:00
134396419,0,34,0.9332,18231,ok,,0.54,2026-05-05T04:58:09+00:00
147660201,0,9,0.8616,18187,ok,,0.57,2026-05-05T04:58:10+00:00
280212554,0,87,0.7187,19370,ok,,0.68,2026-05-05T04:58:11+00:00
277014266,0,75,0.9766,19947,ok,,0.6,2026-05-05T04:58:11+00:00
204650483,1,90,0.9108,20105,ok,,0.67,2026-05-05T04:58:12+00:00
141482386,0,27,0.9211,17546,ok,,0.7,2026-05-05T04:58:13+00:00
158555987,0,40,0.9661,20309,ok,,0.62,2026-05-05T04:58:13+00:00
349488688,1,25,0.9491,18489,ok,,0.71,2026-05-05T04:58:14+00:00
417931300,1,21,0.9595,19694,ok,,0.74,2026-05-05T04:58:15+00:00
362249359,1,9,0.8897,18187,ok,,0.6,2026-05-05T04:58:15+00:00
282498590,0,33,0.9383,18609,ok,,0.68,2026-05-05T04:58:16+00:00
200593988,0,6,0.931,15678,ok,,0.68,2026-05-05T04:58:17+00:00
269701147,1,17,0.8321,18012,ok,,0.63,2026-05-05T04:58:19+00:00
219379012,0,6,0.9415,15678,ok,,0.65,2026-05-05T04:58:19+00:00
31374837,1,32,0.9346,18730,ok,,0.54,2026-05-05T04:58:20+00:00
164173105,1,56,0.9768,20079,ok,,0.66,2026-05-05T04:58:21+00:00
449549170,0,64,0.976,19385,ok,,0.56,2026-05-05T04:58:22+00:00
158916431,0,40,0.9661,20309,ok,,0.64,2026-05-05T04:58:22+00:00
100389539,1,88,0.9705,20000,ok,,0.7,2026-05-05T04:58:23+00:00
71854732,0,58,0.965,19962,ok,,0.52,2026-05-05T04:58:23+00:00
164150539,0,56,0.9768,20079,ok,,0.64,2026-05-05T04:58:24+00:00
239332587,1,56,0.9768,20079,ok,,0.66,2026-05-05T04:58:25+00:00
229650439,1,14,0.9628,19337,ok,,0.75,2026-05-05T04:58:26+00:00
15247229,0,41,0.957,19149,ok,,0.73,2026-05-05T04:58:27+00:00
327210623,0,93,0.8728,18862,ok,,0.57,2026-05-05T04:58:27+00:00
396740648,1,19,0.9217,18052,ok,,0.59,2026-05-05T04:58:28+00:00
257060897,1,40,0.9661,20309,ok,,0.56,2026-05-05T04:58:28+00:00
197650870,0,56,0.9768,20079,ok,,0.67,2026-05-05T04:58:31+00:00
294283951,0,55,0.9654,19562,ok,,0.58,2026-05-05T04:58:32+00:00
2041563029,0,-1,0.0,0,no_fits,,0.49,2026-05-05T04:58:33+00:00
1528696,1,32,0.9334,18730,ok,,0.68,2026-05-05T04:58:33+00:00
258801269,0,40,0.9661,20309,ok,,0.58,2026-05-05T04:58:34+00:00
400395395,0,89,0.9775,20745,ok,,0.59,2026-05-05T04:58:34+00:00
70899085,1,32,0.9393,18730,ok,,0.66,2026-05-05T04:58:35+00:00
367287018,0,58,0.9535,19962,ok,,0.54,2026-05-05T04:58:36+00:00
427761355,1,58,0.9769,19962,ok,,0.61,2026-05-05T04:58:36+00:00
123106490,0,62,0.8944,18517,ok,,0.57,2026-05-05T04:58:37+00:00
258796169,1,43,0.762,17804,ok,,0.62,2026-05-05T04:58:37+00:00
269450900,0,13,0.8534,20479,ok,,0.61,2026-05-05T04:58:38+00:00
219824469,0,49,0.6868,19331,ok,,0.59,2026-05-05T04:58:39+00:00
418604868,1,82,0.9748,18619,ok,,0.62,2026-05-05T04:58:39+00:00
81231810,0,87,0.7704,19370,ok,,0.68,2026-05-05T04:58:40+00:00
325680697,0,31,0.8844,18314,ok,,0.71,2026-05-05T04:58:41+00:00
38686737,0,31,0.9116,18314,ok,,0.67,2026-05-05T04:58:41+00:00
293954617,1,14,0.9628,19337,ok,,0.64,2026-05-05T04:58:42+00:00
150030205,1,2,0.9427,19737,ok,,0.5,2026-05-05T04:58:43+00:00
15827263,0,80,0.6007,19047,ok,,0.56,2026-05-05T04:58:44+00:00
364395234,1,9,0.8729,18187,ok,,0.65,2026-05-05T04:58:44+00:00
183120439,1,27,0.9569,17546,ok,,0.6,2026-05-05T04:58:45+00:00
219467837,0,74,0.6903,19232,ok,,0.64,2026-05-05T04:58:45+00:00
328081248,1,54,0.9491,18890,ok,,0.67,2026-05-05T04:58:46+00:00
275384718,0,37,0.8482,18249,ok,,0.51,2026-05-05T04:58:47+00:00
285666479,0,58,0.9769,19962,ok,,0.62,2026-05-05T04:58:47+00:00
130181866,1,20,0.8818,18954,ok,,0.63,2026-05-05T04:58:48+00:00
162802770,1,63,0.8905,19107,ok,,0.57,2026-05-05T04:58:51+00:00
110936761,0,81,0.7514,19174,ok,,0.62,2026-05-05T04:58:51+00:00
141412823,0,63,0.8766,19107,ok,,0.58,2026-05-05T04:58:52+00:00
86451883,0,74,0.9772,19232,ok,,0.61,2026-05-05T04:58:52+00:00
7548817,1,40,0.9661,20309,ok,,0.55,2026-05-05T04:58:53+00:00
233541860,0,14,0.7939,19337,ok,,0.63,2026-05-05T04:58:54+00:00
219239945,0,5,0.9116,18944,ok,,0.75,2026-05-05T04:58:54+00:00
419419534,0,61,0.8579,18312,ok,,0.57,2026-05-05T04:58:55+00:00
237185205,0,41,0.957,19149,ok,,0.59,2026-05-05T04:58:56+00:00
143350972,0,32,0.9405,18730,ok,,0.65,2026-05-05T04:58:56+00:00
449050248,0,32,0.9216,18730,ok,,0.64,2026-05-05T04:58:57+00:00
268042363,0,62,0.8531,18517,ok,,0.59,2026-05-05T04:58:57+00:00
290302097,0,64,0.976,19385,ok,,0.58,2026-05-05T04:58:58+00:00
65412605,1,33,0.9383,18609,ok,,0.62,2026-05-05T04:58:59+00:00
339733013,0,6,0.9412,15678,ok,,0.6,2026-05-05T04:58:59+00:00
278866211,0,2,0.9427,19737,ok,,0.61,2026-05-05T04:59:00+00:00
198616607,0,53,0.9623,17992,ok,,0.55,2026-05-05T04:59:00+00:00
404610583,0,83,0.9651,17967,ok,,0.58,2026-05-05T04:59:01+00:00
136848581,0,56,0.9768,20079,ok,,0.61,2026-05-05T04:59:02+00:00
40292751,1,74,0.7757,19232,ok,,0.63,2026-05-05T04:59:02+00:00
247873937,0,72,0.8026,18292,ok,,0.65,2026-05-05T04:59:03+00:00
224245334,1,96,0.8246,18487,ok,,0.59,2026-05-05T04:59:03+00:00
312122956,0,44,0.9253,17466,ok,,0.6,2026-05-05T04:59:04+00:00
157528286,0,61,0.8618,18312,ok,,0.57,2026-05-05T04:59:05+00:00
172464366,0,33,0.9383,18609,ok,,0.61,2026-05-05T04:59:05+00:00
371188886,1,38,0.9629,19226,ok,,0.64,2026-05-05T04:59:06+00:00
149601126,1,27,0.9569,17546,ok,,0.57,2026-05-05T04:59:08+00:00
6653897,0,71,0.7851,18677,ok,,0.56,2026-05-05T04:59:08+00:00
33153766,0,9,0.9031,18187,ok,,0.6,2026-05-05T04:59:09+00:00
306902029,0,72,0.8053,18292,ok,,0.55,2026-05-05T04:59:09+00:00
467281353,0,64,0.976,19385,ok,,0.57,2026-05-05T04:59:10+00:00
237913194,1,28,0.8376,18182,ok,,0.55,2026-05-05T04:59:11+00:00
254113311,1,94,0.8033,18620,ok,,0.69,2026-05-05T04:59:12+00:00
466382581,1,82,0.9234,18619,ok,,0.68,2026-05-05T04:59:13+00:00
50618703,1,6,0.9446,15678,ok,,0.62,2026-05-05T04:59:13+00:00
279999655,0,34,0.9221,18231,ok,,0.6,2026-05-05T04:59:14+00:00
257527578,1,31,0.9113,18314,ok,,0.57,2026-05-05T04:59:14+00:00
462715015,0,80,0.5651,19047,ok,,0.62,2026-05-05T04:59:15+00:00
154716798,1,14,0.9628,19337,ok,,0.67,2026-05-05T04:59:17+00:00
49043968,1,63,0.9695,19107,ok,,0.54,2026-05-05T04:59:17+00:00
80275202,0,34,0.9291,18231,ok,,0.6,2026-05-05T04:59:18+00:00
138017750,0,58,0.9769,19962,ok,,0.62,2026-05-05T04:59:19+00:00
394050135,1,40,0.9661,20309,ok,,0.6,2026-05-05T04:59:19+00:00
397362481,1,64,0.976,19385,ok,,0.62,2026-05-05T04:59:20+00:00
387079085,0,38,0.9629,19226,ok,,0.6,2026-05-05T04:59:21+00:00
380887434,1,70,0.8098,18339,ok,,0.55,2026-05-05T04:59:21+00:00
141663464,0,38,0.9495,19226,ok,,0.59,2026-05-05T04:59:22+00:00
470911286,0,58,0.9769,19962,ok,,0.62,2026-05-05T04:59:23+00:00
131081852,0,64,0.8971,19385,ok,,0.64,2026-05-05T04:59:23+00:00
41227743,0,1,0.9265,20076,ok,,0.69,2026-05-05T04:59:24+00:00
300013921,0,1,0.9265,20076,ok,,0.63,2026-05-05T04:59:25+00:00
289580577,1,14,0.8964,19337,ok,,0.58,2026-05-05T04:59:25+00:00
366074069,0,58,0.9769,19962,ok,,0.54,2026-05-05T04:59:26+00:00
467783290,0,44,0.929,17466,ok,,0.59,2026-05-05T04:59:26+00:00
145027461,0,34,0.9277,18231,ok,,0.59,2026-05-05T04:59:27+00:00
366622912,1,7,0.9291,17612,ok,,0.56,2026-05-05T04:59:28+00:00
164767175,1,30,0.804,19687,ok,,0.61,2026-05-05T04:59:29+00:00
377165123,0,47,0.8546,19544,ok,,0.59,2026-05-05T04:59:29+00:00
260043723,0,2,0.9427,19737,ok,,0.66,2026-05-05T04:59:30+00:00
404456775,1,83,0.9651,17967,ok,,0.57,2026-05-05T04:59:31+00:00
358072664,0,89,0.9775,20745,ok,,0.52,2026-05-05T04:59:31+00:00
245509452,1,58,0.9769,19962,ok,,0.62,2026-05-05T04:59:32+00:00
441765914,1,14,0.9628,19337,ok,,0.55,2026-05-05T04:59:32+00:00
75878355,1,40,0.9661,20309,ok,,0.56,2026-05-05T04:59:33+00:00
201248411,1,2,0.9427,19737,ok,,0.55,2026-05-05T04:59:34+00:00
377290815,0,40,0.9661,20309,ok,,0.66,2026-05-05T04:59:35+00:00
58474992,0,44,0.9147,17466,ok,,0.54,2026-05-05T04:59:35+00:00
8967242,1,22,0.8208,19579,ok,,0.57,2026-05-05T04:59:36+00:00
410214986,1,27,0.9569,17546,ok,,0.57,2026-05-05T04:59:36+00:00
120896927,1,30,0.8466,19687,ok,,0.59,2026-05-05T04:59:37+00:00
461080504,0,37,0.9506,18249,ok,,0.57,2026-05-05T04:59:38+00:00
330468175,0,55,0.9654,19562,ok,,0.52,2026-05-05T04:59:39+00:00
59003115,0,5,0.9183,18944,ok,,0.59,2026-05-05T04:59:39+00:00
189620016,0,89,0.9293,20745,ok,,0.58,2026-05-05T04:59:40+00:00
263003176,1,1,0.9265,20076,ok,,0.56,2026-05-05T04:59:40+00:00
333821572,0,34,0.9285,18231,ok,,0.57,2026-05-05T04:59:41+00:00
129881395,0,61,0.8712,18312,ok,,0.59,2026-05-05T04:59:41+00:00
393831507,1,49,0.6982,19331,ok,,0.59,2026-05-05T04:59:42+00:00
467179528,1,21,0.9577,19694,ok,,0.59,2026-05-05T04:59:43+00:00
172630205,0,87,0.7268,19370,ok,,0.55,2026-05-05T04:59:44+00:00
431156009,0,76,0.9759,19502,ok,,0.6,2026-05-05T04:59:44+00:00
159781361,1,24,0.9646,19074,ok,,0.6,2026-05-05T04:59:45+00:00
470171739,1,53,0.9623,17992,ok,,0.58,2026-05-05T04:59:45+00:00
294179389,0,76,0.9759,19502,ok,,0.6,2026-05-05T04:59:46+00:00
284450803,0,40,0.9661,20309,ok,,0.57,2026-05-05T04:59:47+00:00
339672028,1,6,0.9412,15678,ok,,0.59,2026-05-05T04:59:47+00:00
364408162,0,75,0.9766,19947,ok,,0.55,2026-05-05T04:59:48+00:00
384984325,1,58,0.9539,19962,ok,,0.59,2026-05-05T04:59:49+00:00
309402106,0,1,0.9265,20076,ok,,0.59,2026-05-05T04:59:50+00:00
202468443,0,76,0.6462,19502,ok,,0.6,2026-05-05T04:59:53+00:00
243333538,0,41,0.957,19149,ok,,0.57,2026-05-05T04:59:54+00:00
288421619,1,82,0.9239,18619,ok,,0.57,2026-05-05T04:59:54+00:00
219041246,1,22,0.8862,19579,ok,,0.57,2026-05-05T04:59:55+00:00
391821647,0,2,0.9427,19737,ok,,0.55,2026-05-05T04:59:56+00:00
235678745,1,14,0.9628,19337,ok,,0.84,2026-05-05T05:00:00+00:00
39699648,1,21,0.8916,19694,ok,,0.68,2026-05-05T05:00:01+00:00
429295277,0,37,0.8656,18249,ok,,0.54,2026-05-05T05:00:01+00:00
412257781,0,88,0.9352,20000,ok,,0.56,2026-05-05T05:00:02+00:00
141227133,0,36,0.8923,18066,ok,,0.55,2026-05-05T05:00:02+00:00
279741379,1,2,0.9427,19737,ok,,0.58,2026-05-05T05:00:03+00:00
300871545,0,1,0.9265,20076,ok,,0.71,2026-05-05T05:00:04+00:00
387413037,0,52,0.7883,17602,ok,,0.6,2026-05-05T05:00:05+00:00
29191624,1,21,0.9623,19694,ok,,0.62,2026-05-05T05:00:05+00:00
348673213,0,18,0.8548,17554,ok,,0.59,2026-05-05T05:00:06+00:00
348054109,0,40,0.9661,20309,ok,,0.63,2026-05-05T05:00:07+00:00
151728428,0,92,0.8083,19207,ok,,0.68,2026-05-05T05:00:07+00:00
409794137,1,88,0.9627,20000,ok,,0.61,2026-05-05T05:00:08+00:00
280437559,1,34,0.918,18231,ok,,0.63,2026-05-05T05:00:09+00:00
16187321,0,82,0.9748,18619,ok,,0.67,2026-05-05T05:00:09+00:00
39414571,1,87,0.721,19370,ok,,0.55,2026-05-05T05:00:10+00:00
113553629,0,34,0.924,18231,ok,,0.76,2026-05-05T05:00:11+00:00
459850897,0,64,0.976,19385,ok,,0.61,2026-05-05T05:00:11+00:00
54044474,0,36,0.8606,18066,ok,,0.68,2026-05-05T05:00:12+00:00
445822015,0,9,0.8933,18187,ok,,0.58,2026-05-05T05:00:12+00:00
277634430,1,10,0.8237,18900,ok,,0.58,2026-05-05T05:00:13+00:00
406941612,1,39,0.9632,20126,ok,,0.65,2026-05-05T05:00:14+00:00
4426490,0,72,0.8051,18292,ok,,0.62,2026-05-05T05:00:14+00:00
259377017,1,5,0.9109,18944,ok,,0.59,2026-05-05T05:00:16+00:00
419411415,1,82,0.9748,18619,ok,,0.57,2026-05-05T05:00:17+00:00
267574918,1,19,0.9288,18052,ok,,0.65,2026-05-05T05:00:17+00:00
125894957,0,34,0.924,18231,ok,,0.68,2026-05-05T05:00:18+00:00
68007716,1,88,0.8642,20000,ok,,0.62,2026-05-05T05:00:19+00:00
316916655,0,5,0.9207,18944,ok,,0.52,2026-05-05T05:00:19+00:00
232982558,1,16,0.8289,17765,ok,,0.54,2026-05-05T05:00:20+00:00
403224672,1,27,0.9569,17546,ok,,0.53,2026-05-05T05:00:20+00:00
230267547,0,53,0.8362,17992,ok,,0.58,2026-05-05T05:00:21+00:00
444977814,0,74,0.6323,19232,ok,,0.68,2026-05-05T05:00:24+00:00
156991337,0,33,0.9383,18609,ok,,0.63,2026-05-05T05:00:25+00:00
93594834,0,34,0.9216,18231,ok,,0.64,2026-05-05T05:00:25+00:00
394918211,1,39,0.9632,20126,ok,,0.67,2026-05-05T05:00:26+00:00
70887357,0,32,0.9405,18730,ok,,0.55,2026-05-05T05:00:26+00:00
386435344,0,34,0.9283,18231,ok,,0.66,2026-05-05T05:00:27+00:00
39077574,0,48,0.7653,20202,ok,,0.58,2026-05-05T05:00:28+00:00
130191319,0,61,0.8687,18312,ok,,0.6,2026-05-05T05:00:28+00:00
159873822,1,24,0.9646,19074,ok,,0.59,2026-05-05T05:00:29+00:00
470709084,0,58,0.9769,19962,ok,,0.58,2026-05-05T05:00:29+00:00
443042089,0,89,0.9775,20745,ok,,0.59,2026-05-05T05:00:30+00:00
237922465,1,30,0.8212,19687,ok,,0.54,2026-05-05T05:00:31+00:00
135083444,0,22,0.8287,19579,ok,,0.6,2026-05-05T05:00:31+00:00
423903685,0,82,0.9748,18619,ok,,0.58,2026-05-05T05:00:32+00:00
286561122,0,59,0.7673,19029,ok,,0.57,2026-05-05T05:00:32+00:00
37575651,0,35,0.7594,17997,ok,,0.64,2026-05-05T05:00:33+00:00
395393265,1,58,0.9769,19962,ok,,0.58,2026-05-05T05:00:33+00:00
456862677,1,57,0.8688,20712,ok,,0.64,2026-05-05T05:00:34+00:00
113295476,0,88,0.9607,20000,ok,,0.56,2026-05-05T05:00:35+00:00
243185500,1,43,0.7689,17804,ok,,0.57,2026-05-05T05:00:36+00:00
441738827,1,20,0.9398,18954,ok,,0.64,2026-05-05T05:00:37+00:00
165202476,1,97,0.7707,39335,ok,,0.51,2026-05-05T05:00:38+00:00
327017634,0,38,0.9629,19226,ok,,0.58,2026-05-05T05:00:38+00:00
128463355,0,34,0.9255,18231,ok,,0.49,2026-05-05T05:00:39+00:00
320411045,1,87,0.8415,19370,ok,,0.61,2026-05-05T05:00:39+00:00
49899799,0,31,0.8836,18314,ok,,0.56,2026-05-05T05:00:40+00:00
281979481,0,10,0.8237,18900,ok,,0.54,2026-05-05T05:00:40+00:00
294869729,0,27,0.949,17546,ok,,0.55,2026-05-05T05:00:41+00:00
154872375,1,14,0.9628,19337,ok,,0.54,2026-05-05T05:00:41+00:00
36724087,1,62,0.8695,18517,ok,,0.52,2026-05-05T05:00:43+00:00
190271688,0,65,0.97,20085,ok,,0.68,2026-05-05T05:00:43+00:00
365952328,0,93,0.8277,18862,ok,,0.54,2026-05-05T05:00:44+00:00
52368076,1,2,0.9427,19737,ok,,0.53,2026-05-05T05:00:46+00:00
386297468,0,89,0.9775,20745,ok,,0.69,2026-05-05T05:00:46+00:00
75208638,0,63,0.9734,19107,ok,,0.62,2026-05-05T05:00:47+00:00
77228304,0,31,0.9052,18314,ok,,0.59,2026-05-05T05:00:47+00:00
31858844,0,27,0.9443,17546,ok,,0.51,2026-05-05T05:00:51+00:00
293075732,0,66,0.6848,20707,ok,,0.53,2026-05-05T05:00:51+00:00
350332997,0,27,0.9569,17546,ok,,0.52,2026-05-05T05:00:54+00:00
66356824,0,69,0.797,18569,ok,,0.51,2026-05-05T05:00:54+00:00
347011522,0,57,0.8688,20712,ok,,0.49,2026-05-05T05:00:55+00:00
